First Name,Last Name,BTN Code,End Team,Pos,GP,PPG,PPA,PPP,PPA1,PPA2,54G,54A1,54A2,PPP/60,PPShot,PPMiss,PPBlkd,PPSh%,PPCoSH%,PPPass,PPBlk,PPHitF,PPHitA,PPTOI,PPTOI/G,54TOI/G,54TOF/G,PP%,PPIGP,PPIAP,PPIPP,PPFOW,PPFOL,PPFO%,TmPPGF,TmPPGA,TmPPSVA,TmPPSVF,TmPPMF,TmPPMA,TmPPBF,TmPPBA,PPPenT,PPPenD,PPCorsi,PPRelC,PPQoC,PPRQoC,Raw Delta,Delta,Delta QS,Delta QO,Delta QT,Delta SOT
Andy,Greene,ANDYGREENE,NJD,D,82,3,10,13,5,5,3,5,5,4,30,7,15,10.00%,5.80%,40,5,1,7,192.8,2.35,2.34,2.55,47.90%,15.80%,52.60%,68.40%,,, ,19,3,133,23,39,8,5,62,1,0,66.93,10.7,-71.358,5.722,17,-1,0.6,-0.4,2.3,1.4
Andy,Miele,ANDYMIELE,PHX,C,7,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,2.4,0.33,0.34,5.11,6.20%,0.00%,0.00%,0.00%,0,0, ,0,0,3,1,0,0,0,3,0,0,125.87,70.6,-85.344,-5.804,0.3,0.1,0,0,0,0.1
Anthony,Peluso,ANTHONYPELUSO,WPG,RW,53,0,0,0,0,0,0,0,0,0,0,1,0,0.00%,0.00%,0,0,0,0,2.4,0.03,0.05,4.73,1.00%,0.00%,0.00%,0.00%,0,0, ,0,0,2,0,1,0,0,0,0,0,65.45,-22.9,-81.373,-4.161,0.1,-0.2,0,-0.1,0.2,-0.1
Antoine,Roussel,ANTOINEROUSSEL,DAL,LW,81,0,0,0,0,0,0,0,0,0,2,0,0,0.00%,0.00%,0,0,0,0,11.6,0.13,0.14,5.7,2.40%,0.00%,0.00%,0.00%,0,0, ,0,1,8,6,1,0,0,3,3,3,25.9,-63.8,-85.155,-2.378,0.2,-0.9,0.5,0,-0.1,-0.5
Antoine,Vermette,ANTOINEVERMETTE,PHX,C,82,7,6,13,0,4,7,1,5,3.9,29,9,3,24.10%,17.10%,0,1,1,9,199.7,2.43,2.41,2.92,45.20%,23.30%,13.30%,36.70%,140,99,58.60%,30,3,147,25,79,6,5,72,3,2,87.83,-2.4,-83.775,-3.478,20.3,1.9,-0.5,-0.1,-1.2,0
Anton,Belov,ANTONBELOV,EDM,D,57,0,2,2,1,1,0,1,0,1.6,11,5,12,0.00%,0.00%,12,1,4,0,75.2,1.32,1.24,4.2,22.80%,0.00%,40.00%,40.00%,,, ,5,1,56,7,15,2,2,28,1,0,78.19,6.8,-69.835,0.674,6.7,0.2,0.1,-0.1,0.8,1
Anton,Lander,ANTONLANDER,EDM,C/LW,27,0,0,0,0,0,0,1,0,0,1,2,0,0.00%,0.00%,0,0,0,3,29.5,1.08,1.03,4.61,18.30%,0.00%,0.00%,0.00%,4,5,44.40%,4,0,19,7,5,3,1,7,0,0,51.92,-25.3,-82.665,-1.755,2.2,-0.5,0.1,-0.3,0.4,-0.4
Anton,Stralman,ANTONSTRALMAN,NYR,D,81,0,0,0,0,0,0,0,0,0,5,2,1,0.00%,0.00%,0,0,0,0,22.5,0.27,0.28,4.92,5.40%,0.00%,0.00%,0.00%,,, ,1,0,22,2,5,1,0,7,0,0,85.21,-6.1,-75.624,-3.714,2.4,0.2,0.3,-0.2,0,0.3
Anton,Volchenkov,ANTONVOLCHENKOV,NJD,D,56,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,3.2,0.05,0.05,4.96,1.00%,0.00%,0.00%,0.00%,,, ,0,0,1,2,0,0,2,0,0,0,-69.68,-130.6,-71.194,-4.178,0,-0.4,0.1,0,0.1,-0.1
Anze,Kopitar,ANZEKOPITAR,LAK,C,82,10,13,23,6,7,8,5,8,5,39,22,9,25.60%,14.30%,54,1,5,6,278.5,3.38,3.2,2.58,55.40%,28.60%,46.40%,75.00%,121,93,56.50%,28,4,223,25,104,13,4,109,1,0,95.48,11.5,-83.597,-4.254,27.6,2.6,-0.8,-0.6,0.3,1.4
Arron,Asham,ARRONASHAM,NYR,RW,6,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0.5,0.08,0.09,4.7,1.90%,0.00%,0.00%,0.00%,0,0, ,0,0,0,0,0,0,0,0,0,0,0,-70.3,-80.529,-9.67,0,0,0,0,0,0
Artem,Anisimov,ARTEMANISIMOV,CBJ,C,81,3,3,6,1,2,2,0,2,2.2,33,15,9,9.10%,5.30%,10,1,0,13,164.3,2.02,1.94,3.57,35.20%,13.30%,20.00%,33.30%,55,47,53.90%,15,3,131,13,67,4,5,59,0,1,94.37,11.1,-81.603,-4.587,15.6,1,-0.4,-0.4,-0.2,0
B.J.,Crombeen,BRANDONCROMBEEN,TBL,RW,55,0,0,0,0,0,0,0,0,0,0,0,1,0.00%,0.00%,0,0,0,0,1.5,0.02,0.03,5.3,0.60%,0.00%,0.00%,0.00%,0,0, ,0,0,0,1,1,0,1,1,0,1,0,-65.9,-78.414,-0.981,-0.1,-0.2,0.2,0,0,0
Barret,Jackman,BARRETJACKMAN,STL,D,79,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,1.9,0.02,0.03,5.35,0.60%,0.00%,0.00%,0.00%,,, ,0,0,0,1,0,0,0,0,1,0,-30.25,-119.8,-84.528,-4.418,0,-0.2,0.1,0,0,-0.1
Beau,Bennett,BEAUBENNETT,PIT,RW,21,0,0,0,0,0,1,0,0,0,3,3,1,0.00%,0.00%,0,0,1,0,27.1,1.28,1.29,3.37,27.70%,33.30%,0.00%,33.30%,0,0, ,3,0,20,1,7,1,1,5,0,1,70.98,-36.6,-83.899,1.272,2.9,0.7,0.5,-0.1,-0.3,0.7
Ben,Chiarot,BENCHIAROT,WPG,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,,,0.00%,0.00%,0.00%,0.00%,,, ,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Ben,Eager,BENEAGER,EDM,LW,7,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0.3,0.03,0.04,4.24,0.90%,0.00%,0.00%,0.00%,0,0, ,0,0,0,0,0,0,0,0,0,0,0,-82.9,-80.727,-3.249,0,0,0,0,0,0
Ben,Hanowski,BENHANOWSKI,CGY,RW/LW,11,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,1.2,0.1,0.11,4.99,2.20%,0.00%,0.00%,0.00%,0,0, ,0,0,2,0,0,0,0,0,0,0,97.3,20.7,-79.252,0.262,0.2,0.1,0,0,0,0.1
Ben,Lovejoy,BENLOVEJOY,ANA,D,78,0,1,1,0,1,0,0,0,3.7,3,0,3,0.00%,0.00%,0,1,0,0,16.2,0.2,0.16,5.39,2.90%,0.00%,0.00%,0.00%,,, ,0,0,6,0,1,4,1,3,0,0,24.29,-66.1,-82.063,-1.589,0.6,-0.3,0.2,-0.1,0.1,0
Ben,Smith,BENSMITH,CHI,RW,75,1,1,2,0,1,1,0,1,4.3,3,2,0,33.30%,20.00%,0,0,1,3,27.7,0.37,0.37,4.54,7.50%,50.00%,50.00%,100.00%,9,5,64.30%,2,0,14,0,10,1,0,8,0,0,71.48,-14.3,-83.918,-1.91,1.6,-0.6,0.2,0,0.3,-0.1
Ben,Street,BENSTREET,CGY,C,13,0,0,0,0,0,0,0,0,0,0,1,1,0.00%,0.00%,0,0,0,0,6.7,0.5,0.52,5.35,8.90%,0.00%,0.00%,0.00%,3,0,100.00%,0,0,5,2,4,1,0,2,0,0,71.64,12.1,-83.169,-2.154,0.5,0.1,0,0,0,0.1
Benn,Ferriero,BENNFERRIERO,VAN,RW/C,2,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,,,0.00%,0.00%,0.00%,0.00%,0,0, ,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Benoit,Pouliot,BENOITPOULIOT,NYR,LW/C,80,7,1,8,1,0,7,1,0,3.1,20,10,2,35.00%,21.90%,9,0,5,8,155.6,1.93,1.93,3.23,37.40%,46.70%,6.70%,53.30%,5,5,50.00%,15,1,124,23,59,4,10,85,5,0,94.98,6.7,-76.601,3.55,16,2,-0.3,-0.3,-0.1,1.3
Bill,Arnold,BILLARNOLD,CGY,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,,,0.00%,0.00%,0.00%,0.00%,0,0, ,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Blair,Jones,BLAIRJONES,CGY,C,14,0,0,0,0,0,0,0,0,0,0,1,1,0.00%,0.00%,0,0,0,0,4.1,0.28,0.2,3.71,5.10%,0.00%,0.00%,0.00%,2,4,33.30%,0,0,1,0,1,0,0,2,0,0,85.21,7.8,-81.882,-4.538,0.1,-0.1,0,0,0,-0.1
Blake,Comeau,BLAKECOMEAU,CBJ,LW/RW,61,0,0,0,0,0,0,0,0,0,1,1,0,0.00%,0.00%,0,0,0,0,9.1,0.13,0.15,5.42,2.70%,0.00%,0.00%,0.00%,1,1,50.00%,0,0,2,0,1,1,0,3,0,0,32.85,-57.4,-80.747,0.251,0.2,-0.5,0.3,0,0,-0.2
Blake,Wheeler,BLAKEWHEELER,WPG,RW,82,8,11,19,8,3,7,8,2,5.3,37,20,10,21.60%,11.90%,63,0,5,11,215.7,2.62,2.52,2.52,50.00%,31.80%,50.00%,81.80%,2,2,50.00%,22,5,152,21,89,6,8,91,5,0,91.23,16.5,-83.687,-3.458,16.2,-4.1,-0.1,-0.9,4,-1.1
Bobby,Butler,BOBBYBUTLER,FLA,RW,2,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,1.7,0.83,0.83,1.43,36.70%,0.00%,0.00%,0.00%,0,0, ,0,0,2,1,1,0,0,1,0,0,108,3.3,-80.778,-2.522,0.1,0,0,0,0,0
Bobby,Ryan,BOBBYRYAN,OTT,RW,70,6,3,9,1,2,5,1,2,3.1,40,16,8,15.00%,9.40%,8,0,4,7,176.5,2.52,2.46,2.84,46.40%,27.80%,16.70%,44.40%,1,1,50.00%,18,5,129,26,58,6,8,70,1,1,80.21,-3.7,-83.545,-2.307,13.5,-2.4,-0.1,-1.1,2.6,-1
Boone,Jenner,BOONEJENNER,CBJ,C,72,4,3,7,2,1,4,2,1,6.3,16,4,3,25.00%,17.40%,14,2,1,5,66.4,0.92,0.92,4.58,16.70%,40.00%,30.00%,70.00%,0,1,0.00%,10,1,58,8,26,0,6,27,1,0,95.86,10.2,-83.091,-1.533,8.1,2.1,0.1,-0.1,-0.1,2.1
Boyd,Gordon,BOYDGORDON,EDM,C,74,1,3,4,0,2,2,1,1,6.3,8,1,0,12.50%,11.10%,0,0,0,1,37.9,0.5,0.47,4.61,9.30%,66.70%,66.70%,133.30%,54,29,65.10%,3,0,31,6,10,1,0,12,0,0,83.92,14.1,-85.627,-6.191,4.6,0.8,-0.4,0.1,0.2,0.8
Bracken,Kearns,BRACKENKEARNS,SJS,LW/C,25,1,0,1,0,0,1,0,0,2.9,3,0,0,33.30%,33.30%,0,0,0,2,20.4,0.82,0.82,4.08,16.70%,100.00%,0.00%,100.00%,5,2,71.40%,1,0,12,4,2,0,2,10,0,1,55.79,-38.4,-82.606,-3.047,1.3,-0.5,0.2,0,-0.3,-0.6
Brad,Boyes,BRADBOYES,FLA,RW,78,2,1,3,1,0,2,1,0,0.9,24,7,7,8.30%,5.30%,15,1,2,10,192.7,2.47,2.44,3.26,42.80%,20.00%,10.00%,30.00%,12,10,54.50%,10,0,143,29,59,3,10,70,2,0,75.72,13.7,-82.531,1.718,15.5,-2.4,-0.4,-1.4,3.7,-0.6
Brad,Hunt,BRADHUNT,EDM,D,3,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,3.1,1.02,1.02,1.81,36.00%,0.00%,0.00%,0.00%,,, ,0,0,0,0,0,0,0,1,0,0,19.67,-102.2,-81.815,-1.074,0.1,-0.1,0,0,0,-0.1
Brad,Malone,BRADMALONE,COL,C,32,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,1.9,0.05,0.06,4.52,1.30%,0.00%,0.00%,0.00%,0,1,0.00%,0,0,0,0,2,0,1,1,0,0,64.86,4.2,-80.383,-1.484,0,-0.1,0,0,0,-0.2
Brad,Marchand,BRADMARCHAND,BOS,LW/C,82,1,1,2,0,1,1,0,1,2.9,1,1,5,100.00%,14.30%,0,0,0,5,41,0.48,0.51,3.91,11.50%,25.00%,25.00%,50.00%,1,0,100.00%,4,1,22,3,15,0,1,21,2,1,82.28,-12.5,-82.766,1.598,3.2,-0.5,0.4,-0.3,-0.6,-1
Brad,Mills,BRADLEYMILLS,CHI,C,3,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,0.01,6.59,0.20%,0.00%,0.00%,0.00%,0,0, ,0,0,0,0,0,0,0,0,0,0,0,-69.8,-84.385,-3.493,0,0,0,0,0,0
Brad,Richards,BRADRICHARDS,NYR,C,82,5,14,19,9,5,3,7,4,3.8,76,28,61,6.60%,3.00%,82,5,2,2,301.7,3.67,3.49,1.68,67.50%,9.70%,45.20%,54.80%,28,27,50.90%,31,5,252,43,112,10,17,148,0,0,98.04,20.7,-92.162,-5.994,28.8,1.5,-1,-0.1,0,0.4
Brad,Richardson,BRADRICHARDSON,VAN,RW,73,1,0,1,0,0,1,0,0,5.9,1,0,0,100.00%,100.00%,0,0,0,0,10.1,0.13,0.14,4.85,2.80%,100.00%,0.00%,100.00%,6,6,50.00%,1,0,1,2,2,0,1,3,1,0,23.76,-70.8,-64.544,13.974,0.1,-0.5,0.3,0,0.1,-0.2
Brad,Stuart,BRADSTUART,SJS,D,61,0,0,0,0,0,0,0,0,0,2,1,0,0.00%,0.00%,0,1,0,0,6.3,0.1,0.11,5.39,2.00%,0.00%,0.00%,0.00%,,, ,0,0,6,1,3,0,2,4,0,0,93.26,-8.8,-82.433,0.035,0.6,-0.1,0.1,0.1,0,0
Brandon,Bollig,BRANDONBOLLIG,CHI,LW/RW,82,0,0,0,0,0,0,0,0,0,1,0,0,0.00%,0.00%,0,0,0,0,3.5,0.03,0.04,4.93,0.80%,0.00%,0.00%,0.00%,0,0, ,0,0,3,0,1,0,0,1,0,0,90,5.1,-79.612,2.562,0.2,0,0.2,0,0,0.2
Brandon,Dubinsky,BRANDONDUBINSKY,CBJ,C,76,4,6,10,1,5,3,0,5,3,31,16,17,12.90%,6.30%,10,1,7,6,197.8,2.6,2.52,3.04,45.30%,15.80%,31.60%,47.40%,72,61,54.10%,19,5,166,22,76,3,6,73,2,2,93.18,11.7,-82.418,-5.922,19.2,1.6,-0.7,-0.5,-0.4,-0.1
Brandon,Gormley,BRANDONGORMLEY,PHX,D,5,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,1.7,0.32,0.36,5.13,6.60%,0.00%,0.00%,0.00%,,, ,1,0,2,0,1,0,0,0,0,0,134.58,101.9,-82.577,-4.697,0.2,0,0,-0.1,0,-0.1
Brandon,Mashinter,BRANDONMASHINTER,NYR,LW,6,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,,,0.00%,0.00%,0.00%,0.00%,0,0, ,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Brandon,McMillan,BRANDONMCMILLAN,PHX,C/LW,22,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,1.7,0.07,0.08,5.29,1.50%,0.00%,0.00%,0.00%,0,0, ,0,0,0,1,0,1,0,0,0,0,-64.29,-147.7,-80.141,-5.218,-0.1,-0.2,0.1,0,0,-0.1
Brandon,Pirri,BRANDONPIRRI,FLA,C,49,3,3,6,0,3,3,0,3,5,18,3,6,16.70%,11.10%,0,0,2,0,72.4,1.47,1.45,3.73,28.00%,50.00%,50.00%,100.00%,26,15,63.40%,6,2,58,10,21,3,1,40,1,1,91.88,7.8,-79.102,-4.54,5.7,-0.9,-0.6,-0.2,1.1,-0.6
Brandon,Prust,BRANDONPRUST,MTL,LW/C,52,0,1,1,0,1,0,0,1,6.8,0,0,0,0.00%,0.00%,0,0,1,0,8.8,0.17,0.17,5.35,3.10%,0.00%,100.00%,100.00%,1,1,50.00%,1,0,7,0,3,0,1,4,0,1,95.45,9.4,-83.07,-2.214,0.8,0,0,-0.1,0.1,0.1
Brandon,Saad,BRANDONSAAD,CHI,LW,78,3,6,9,3,3,3,3,3,3.8,13,4,4,23.10%,14.30%,28,0,3,8,141.3,1.8,1.8,3.09,36.80%,25.00%,50.00%,75.00%,12,16,42.90%,12,1,98,9,46,6,0,57,0,0,84.14,-3.2,-79.817,-2.038,9.7,-2.9,0.7,-0.5,2,-0.7
Brandon,Sutter,BRANDONSUTTER,PIT,C,81,2,3,5,1,2,2,1,2,3.4,16,2,1,12.50%,10.50%,8,1,2,3,88.5,1.08,1.07,4.19,20.30%,25.00%,37.50%,62.50%,35,35,50.00%,8,2,56,10,26,2,5,19,0,0,62.28,-41.6,-82.712,-4.34,7,-0.1,0.8,0,-0.9,-0.3
Brandon,Yip,BRANDONYIP,PHX,RW,2,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,,,0.00%,0.00%,0.00%,0.00%,0,0, ,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Brayden,McNabb,BRAYDENMCNABB,BUF,D,12,0,0,0,0,0,0,0,0,0,0,0,1,0.00%,0.00%,0,0,1,1,23.2,1.93,1.93,4.74,28.90%,0.00%,0.00%,0.00%,,, ,1,0,9,5,6,2,0,4,0,0,33.62,-50.8,-83.38,-4.175,1.8,-0.2,0.1,0,0.1,0
Brayden,Schenn,BRAYDENSCHENN,PHI,C,82,4,5,9,3,2,4,3,2,3,24,13,4,16.70%,9.80%,29,0,3,18,179.3,2.18,2.17,3.49,38.30%,28.60%,35.70%,64.30%,16,17,48.50%,14,2,121,13,51,3,1,63,2,1,77.62,-19.6,-86.901,-1.281,13.9,-2.1,1.2,-0.9,1.6,-0.2
Braydon,Coburn,BRAYDONCOBURN,PHI,D,82,0,0,0,0,0,0,0,0,0,6,0,2,0.00%,0.00%,0,0,0,0,18.6,0.22,0.23,5.43,4.10%,0.00%,0.00%,0.00%,,, ,1,2,11,5,4,0,0,3,1,0,37.66,-54.3,-82.785,-3.537,0.9,-0.8,0.4,-0.1,0.1,-0.3
Brendan,Gallagher,BRENDANGALLAGHER,MTL,RW,81,8,1,9,1,0,7,1,0,2.7,29,7,4,27.60%,20.00%,7,0,1,10,197.6,2.43,2.41,3.26,42.50%,29.20%,4.20%,33.30%,18,21,46.20%,24,4,141,25,57,5,6,91,4,2,84.06,11.7,-83.075,-3.51,15.8,-2.3,-0.4,-0.9,2.5,-1.1
Brendan,Smith,BRENDANSMITH,DET,D,71,1,0,1,0,0,1,0,0,5,1,0,2,100.00%,33.30%,0,0,1,0,12,0.17,0.17,5.45,3.00%,100.00%,0.00%,100.00%,,, ,1,0,5,3,3,0,0,3,0,0,44.94,-36.8,-81.024,-1.388,0.3,-0.9,0.1,0,0.1,-0.6
Brenden,Dillon,BRENDENDILLON,DAL,D,80,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,9.7,0.12,0.12,5.77,2.00%,0.00%,0.00%,0.00%,,, ,0,0,5,1,4,0,1,2,2,2,55.38,-32.6,-83.905,-0.737,0.5,-0.2,0.5,0,0,0.3
Brenden,Morrow,BRENDENMORROW,STL,LW,71,4,3,7,2,1,4,2,1,6,7,2,0,57.10%,44.40%,9,0,3,3,70.2,0.98,0.98,4.17,19.00%,44.40%,33.30%,77.80%,1,1,50.00%,9,2,33,8,22,5,3,26,0,1,62.04,-35.1,-74.813,5.958,3.5,-2.6,0.1,-0.2,0.6,-2.1
Brent,Burns,BRENTBURNS,SJS,RW/D,69,2,9,11,3,6,2,3,6,4.3,43,18,16,4.70%,2.60%,29,2,5,3,152.9,2.2,2.14,3.35,39.00%,13.30%,60.00%,73.30%,6,13,31.60%,15,2,132,17,71,4,8,65,1,0,102.24,0.1,-69.694,11.517,16.7,2.7,0.3,-0.2,-2.4,0.4
Brent,Seabrook,BRENTSEABROOK,CHI,D,82,3,6,9,3,3,3,3,3,3.3,30,21,26,10.00%,3.90%,24,1,5,5,162.3,1.97,1.97,3,39.60%,18.80%,37.50%,56.30%,,, ,16,1,111,14,50,9,1,59,2,0,78.57,-10.6,-81.565,-3.965,11.5,-3,0.9,-0.5,2.4,-0.2
Brett,Bellemore,BRETTBELLEMORE,CAR,D,64,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,5.1,0.07,0.08,5.28,1.50%,0.00%,0.00%,0.00%,,, ,0,0,3,0,2,0,0,1,0,0,71.05,-13.1,-85.676,-7.407,0.3,-0.3,0.3,0,0,0
Brett,Bulmer,BRETTBULMER,MIN,RW/LW,5,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0.1,0,0.01,4.61,0.20%,0.00%,0.00%,0.00%,0,0, ,0,0,0,0,0,0,0,0,0,0,0,-59.9,-77.514,-6.368,0,0,0,0,0,0
Brett,Connolly,BRETTCONNOLLY,TBL,RW/C,11,0,0,0,0,0,0,0,0,0,2,0,0,0.00%,0.00%,0,0,0,1,12.8,1.15,1.16,4.31,21.20%,0.00%,0.00%,0.00%,0,0, ,0,1,5,1,1,0,1,4,0,0,32.81,-54.5,-81.598,-1.45,0.3,-1,0,0.1,0.2,-0.7
Brett,Gallant,BRETTGALLANT,NYI,LW,4,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,,,0.00%,0.00%,0.00%,0.00%,0,0, ,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Brett,Sutter,BRETTSUTTER,CAR,C/LW,17,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,1.4,0.08,0.08,5.82,1.40%,0.00%,0.00%,0.00%,0,1,0.00%,0,0,1,0,0,0,0,0,0,0,42.35,-40.7,-76.528,1.923,0.1,0,0,0,0,0
Brian,Boyle,BRIANBOYLE,NYR,C,82,1,1,2,1,0,1,1,0,7.1,5,2,0,20.00%,14.30%,7,0,0,3,17,0.2,0.21,4.96,4.10%,50.00%,50.00%,100.00%,12,4,75.00%,2,0,11,2,4,3,2,6,1,1,55.65,-37.2,-84.922,3.024,1.5,-0.2,0.2,-0.1,0,-0.1
Brian,Campbell,BRIANCAMPBELL,FLA,D,82,2,10,12,7,3,2,6,2,2.3,33,18,30,6.10%,2.50%,98,4,3,5,319.7,3.88,3.75,1.94,65.90%,11.80%,58.80%,70.60%,,, ,17,2,222,39,99,14,11,121,0,1,76.65,22.4,-75.823,0.548,24.8,-4.1,-1.2,-0.9,5.8,-0.3
Brian,Dumoulin,BRIANDUMOULIN,PIT,D,6,0,0,0,0,0,0,0,0,0,0,1,0,0.00%,0.00%,0,0,0,0,15,2.5,2.36,2.65,47.10%,0.00%,0.00%,0.00%,,, ,1,0,10,1,4,1,1,5,0,0,72,-44.9,-83.657,-3.03,1.5,0.2,0.1,-0.1,-0.2,0.1
Brian,Flynn,BRIANFLYNN,BUF,C,79,0,0,0,0,0,0,0,0,0,1,1,1,0.00%,0.00%,0,0,1,0,9.5,0.12,0.12,5.05,2.30%,0.00%,0.00%,0.00%,2,5,28.60%,0,0,4,1,4,2,1,2,0,0,36.73,-40.2,-81.508,0.112,-0.1,-1,0.3,0,0.1,-0.6
Brian,Gibbons,BRIANGIBBONS,PIT,C,41,1,0,1,0,0,1,0,0,4.1,2,0,1,50.00%,33.30%,0,0,0,2,14.7,0.35,0.36,4.85,6.90%,33.30%,0.00%,33.30%,1,0,100.00%,3,1,7,1,5,0,1,3,0,0,61.09,-39.8,-82.892,6.771,1,-0.3,0.2,0.1,-0.1,-0.2
Brian,Gionta,BRIANGIONTA,MTL,RW,81,2,5,7,2,3,1,2,3,3.6,11,12,2,18.20%,8.00%,17,0,2,8,115.3,1.42,1.41,4.27,24.80%,9.10%,45.50%,54.50%,4,8,33.30%,11,1,80,14,43,3,7,41,0,3,78.72,0.5,-85.255,-4.075,10.3,-0.3,-0.3,-0.4,1.5,0.5
Brian,Lashoff,BRIANLASHOFF,DET,D,75,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0.9,0,0.01,5.37,0.20%,0.00%,0.00%,0.00%,,, ,0,0,0,0,1,0,0,0,0,0,65.45,-17,-81.142,-2.572,0,-0.1,0,0,0,0
Brian,McGrattan,BRIANMCGRATTAN,CGY,RW,76,0,0,0,0,0,0,0,0,0,1,0,0,0.00%,0.00%,0,0,0,0,4.6,0.05,0.06,4.65,1.30%,0.00%,0.00%,0.00%,0,0, ,0,0,2,0,1,0,0,0,0,0,38.85,-36.6,-79.382,4.231,0.3,-0.1,0,0.1,0,0
Brian,Strait,BRIANSTRAIT,NYI,D,47,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,4.1,0.08,0.09,5.43,1.60%,0.00%,0.00%,0.00%,,, ,0,0,1,0,0,0,0,2,0,0,44.44,-43.9,-82.881,-7.182,0.1,-0.2,0,0,0,-0.2
Brock,Nelson,BROCKNELSON,NYI,C,72,3,4,7,2,2,3,2,2,3.1,21,13,8,14.30%,7.10%,20,0,4,5,133.5,1.85,1.79,3.5,33.80%,27.30%,36.40%,63.60%,19,20,48.70%,11,2,99,9,48,6,2,55,1,2,90.2,4.2,-83.83,-0.115,11,-0.9,0.3,-0.1,0.3,-0.4
Brooks,Laich,BROOKSLAICH,WSH,C,51,1,2,3,2,0,1,2,0,2.6,10,5,2,10.00%,5.90%,17,0,0,11,68.5,1.33,1.34,4.17,24.30%,11.10%,22.20%,33.30%,22,12,64.70%,9,2,66,9,20,1,4,33,1,0,98.15,8.2,-69.804,3.72,7.8,1.8,0.1,0,-0.4,1.5
Brooks,Orpik,BROOKSORPIK,PIT,D,72,0,0,0,0,0,0,0,0,0,1,0,0,0.00%,0.00%,0,0,1,0,8.3,0.1,0.12,5.29,2.20%,0.00%,0.00%,0.00%,,, ,1,0,7,1,1,1,0,1,0,0,57.6,-39.3,-83.507,-4.107,0.6,-0.4,0.3,-0.1,-0.1,-0.4
Bryan,Allen,BRYANALLEN,ANA,D,68,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,4.7,0.07,0.07,5.29,1.30%,0.00%,0.00%,0.00%,,, ,0,0,4,1,2,3,0,1,0,0,40.6,-46.7,-81.078,-2.425,0.2,-0.3,0.2,0,0,-0.1
Bryan,Bickell,BRYANBICKELL,CHI,LW,59,0,0,0,0,0,0,0,0,0,0,3,3,0.00%,0.00%,0,0,3,3,29.1,0.48,0.49,4.45,9.90%,0.00%,0.00%,0.00%,0,0, ,2,0,18,0,15,0,0,16,0,1,105.09,19.7,-83.25,-1.327,2,-0.9,-0.1,-0.3,0.6,-0.7
Bryan,Little,BRYANLITTLE,WPG,C/RW,82,8,7,15,3,4,6,2,4,4.1,31,14,14,25.80%,13.60%,26,0,0,8,218.5,2.65,2.56,2.48,50.80%,30.00%,35.00%,65.00%,105,94,52.80%,20,4,155,25,88,7,6,89,1,0,88.64,11.5,-83.198,-1.348,16.7,-2.8,-0.6,-0.7,3.6,-0.5
